dateE,latitude,longitude,depth,mag,gap,id,place
22-07-2015,30.3434,94.8889,10,4.7,76,us20002zd2,"207 km NNE of Shi Yomi, India"
21-07-2015,30.3416,94.8353,33.88,4.7,60,us20002yw5,"205 km NNE of Shi Yomi, India"
21-07-2015,24.0249,93.694,59.71,4.2,174,us1000312b,"34 km S of Chur?ch?ndpur, India"
21-07-2015,30.3099,95.047,40.39,4.1,113,us20002yte,"207 km NNE of Shi Yomi, India"
20-07-2015,30.3218,94.9308,33.65,4.9,49,us20002ynu,"205 km NNE of Shi Yomi, India"
18-07-2015,30.4476,79.1538,10,4.4,97,us20002ygc,"24 km NE of Rudrapray?g, India"
18-07-2015,30.3823,94.944,35.94,4.1,116,us1000306t,"212 km NNE of Shi Yomi, India"
18-07-2015,30.4,94.8689,10,5.1,45,us20002ybg,"212 km NNE of Shi Yomi, India"
13-07-2015,26.4644,96.5118,101.35,4.5,102,us20002x3y,"41 km NW of Sarupathar, India"
10-07-2015,26.6628,90.5991,19.67,4.3,162,us20002wjm,"20 km N of Bongaigaon, India"
10-07-2015,27.4318,94.1447,14.66,4.1,141,us200031b2,"22 km N of North Lakhimpur, India"
04-07-2015,24.7918,95.3332,131.72,4.4,74,us20002z7t,"128 km SE of Phek, India"
04-07-2015,12.9416,93.2393,48.47,4.5,129,us20002z7w,"148 km NNE of Bamboo Flat, India"
03-07-2015,11.4234,95.032,8.71,5.5,30,us10002n5q,"250 km E of Port Blair, India"
03-07-2015,11.4867,94.9322,10,4.8,55,us10002n5i,"239 km E of Port Blair, India"
03-07-2015,13.1543,93.2895,50.79,4.8,64,us10002n4u,"172 km NNE of Bamboo Flat, India"
30-06-2015,11.1788,94.7854,45.33,4.5,144,us20002xmm,"228 km ESE of Port Blair, India"
30-06-2015,26.0436,90.7596,42.34,4,141,us20002xmg,"19 km SE of Go?lp?ra, India"
28-06-2015,26.6384,90.41,26,5.1,36,us10002m67,"18 km N of B?sugaon, India"
15-06-2015,9.7304,93.3507,58.68,4.3,121,us10002lyg,"224 km SSE of Port Blair, India"
12-06-2015,14.0119,93.5776,48.57,5.2,37,us20002pfu,"272 km NNE of Bamboo Flat, India"
01-06-2015,26.2683,95.7989,114.83,4.3,148,us20002pay,"86 km SSE of Khonsa, India"
27-05-2015,27.3256,84.6635,10,4,168,us10002cpp,"38 km ENE of R?mnagar, India"
26-05-2015,24.2488,93.9733,64.58,4.3,130,us10002c8y,"27 km S of Kakching, India"
25-05-2015,22.1323,93.2059,53.29,4.5,246,us20002m1h,"46 km SSE of Saiha, India"
18-05-2015,34.1771,73.7435,32.32,4.3,73,us10002a88,"30 km WNW of Uri, India"
18-05-2015,8.4736,93.4951,58.52,4.5,129,us20002k1r,"Nicobar Islands, India region"
08-05-2015,13.6955,92.8907,32.32,4.5,78,us20002dp4,"221 km N of Bamboo Flat, India"
06-05-2015,12.5837,95.1783,18.77,4.4,105,us100029ai,"283 km ENE of Port Blair, India"
01-05-2015,10.7112,91.9645,29.31,5.3,62,us20002aml,"135 km SW of Port Blair, India"
30-04-2015,26.2401,94.7996,10,4.8,45,us20002aid,"3 km SW of Tuensang, India"
29-04-2015,13.8314,93.0926,64.87,4.2,125,us20002c90,"239 km N of Bamboo Flat, India"
23-04-2015,12.2983,94.9874,34.43,4.9,51,us200028p4,"253 km ENE of Port Blair, India"
21-04-2015,14.1208,92.9493,27.07,5.1,46,us200027ye,"269 km N of Bamboo Flat, India"
18-04-2015,10.6798,93.2625,101.08,4.2,146,us200028tx,"122 km SSE of Port Blair, India"
16-04-2015,26.7924,92.7714,35,4.8,48,us20002763,"11 km ESE of Rang?p?ra, India"
14-04-2015,10.8469,93.8077,138.56,4.1,98,us2000283r,"147 km SE of Port Blair, India"
13-04-2015,13.7526,93.8242,35,4.3,154,us20002825,"256 km NNE of Bamboo Flat, India"
09-04-2015,14.0702,92.8474,27.94,5.1,19,us200025i0,"262 km N of Bamboo Flat, India"
03-04-2015,10.5197,93.3413,104.21,4.6,128,us10001tkc,"142 km SSE of Port Blair, India"
01-04-2015,30.3521,79.5107,10,4.9,31,us10001sx7,"11 km SE of P?palkoti, India"
27-03-2015,9.891,93.3838,89.84,4.9,33,us10001rae,"208 km SSE of Port Blair, India"
25-03-2015,13.474,91.9212,29.3,4.3,81,us10001s9z,"214 km NNW of Bamboo Flat, India"
17-03-2015,24.3192,94.6817,98.9,4.3,101,us10001p7g,"69 km ESE of W?ngjing, India"
13-03-2015,9.9915,93.4516,88.33,4.1,174,us10001n3s,"200 km SSE of Port Blair, India"
08-03-2015,13.4596,92.7483,40.08,4.6,123,us10001ll4,"194 km N of Bamboo Flat, India"
26-02-2015,9.6585,90.326,29.47,4.4,133,usc000ttet,"Nicobar Islands, India region"
23-02-2015,25.7707,95.1743,94.12,4.4,93,usc000tseu,"65 km SSE of Tuensang, India"
23-02-2015,10.8233,92.0612,29.72,4.5,120,usc000tses,"119 km SW of Port Blair, India"
19-02-2015,26.5563,96.7339,56.84,4,121,usc000trec,"39 km N of Sarupathar, India"
16-02-2015,25.1347,95.3089,35,4,173,usc000trvb,"100 km SE of Phek, India"
15-02-2015,9.9607,91.7393,35,4,192,usb000tpkl,"218 km SSW of Port Blair, India"
14-02-2015,31.3449,80.3877,32.72,4.2,111,usc000trhi,"117 km NE of Josh?math, India"
13-02-2015,31.215,80.3855,29.91,4.1,145,usb000tpa2,"107 km NE of Josh?math, India"
12-02-2015,23.7765,93.7186,54.61,4.4,133,usb000tqaa,"61 km S of Chur?ch?ndpur, India"
12-02-2015,23.9982,93.923,65.84,4.8,66,usb000tnl7,"45 km SE of Chur?ch?ndpur, India"
11-02-2015,13.2332,92.3474,20.15,5.1,46,usc000tnwj,"174 km NNW of Bamboo Flat, India"
09-02-2015,10.1025,92.9256,43.86,4.7,96,usc000tncd,"174 km S of Port Blair, India"
09-02-2015,8.8706,92.3705,30.62,4.1,151,usb000tp3e,"Nicobar Islands, India region"
01-02-2015,26.4166,93.3551,45.22,4.2,100,usc000tkr7,"34 km SW of Bok?kh?t, India"
30-01-2015,12.5865,95.2811,10,4.2,120,usc000tmgy,"294 km ENE of Port Blair, India"
26-01-2015,12.3316,92.7859,29.61,4.4,83,usc000tj70,"70 km N of Bamboo Flat, India"
24-01-2015,25.0231,95.1923,120.19,4.7,72,usc000tit8,"99 km SE of Phek, India"
23-01-2015,12.4886,92.8765,33.17,4.2,177,usc000tkxl,"88 km NNE of Bamboo Flat, India"
22-01-2015,12.8591,93.048,35,4,83,usc000tkcy,"Andaman Islands, India region"
18-01-2015,26.0195,95.5982,78.99,4.2,110,usc000tgy8,"82 km ESE of Tuensang, India"
15-01-2015,22.6215,92.6144,50.37,4.3,144,usc000tfx6,"32 km SSW of Lunglei, India"
10-01-2015,10.9378,93.5415,123.96,4.6,175,usc000tegh,"118 km SE of Port Blair, India"
05-01-2015,24.257,93.6863,61.69,4.2,171,usc000th5a,"8 km S of Chur?ch?ndpur, India"
31-12-2014,21.9688,93.3698,57.44,4.5,69,usc000taym,"70 km SE of Saiha, India"
29-12-2014,26.2946,91.6204,45.02,4,131,usc000taqh,"10 km ENE of H?jo, India"
22-12-2014,22.4184,93.0824,48.25,4.4,107,usc000t9ae,"13 km SE of Saiha, India"
11-12-2014,24.405,94.5261,79.9,4.7,108,usc000t9t1,"51 km ESE of W?ngjing, India"
10-12-2014,24.401,94.5466,84.1,4.2,153,usc000t9r6,"53 km ESE of W?ngjing, India"
08-12-2014,11.8283,93.5972,126.47,4.5,103,usc000t4jd,"94 km E of Port Blair, India"
06-12-2014,30.6685,80.0267,10,4.1,175,usc000t88g,western Xizang-India border region
04-12-2014,26.886,92.6206,53.1,4.6,61,usc000t3w5,"7 km NW of Rang?p?ra, India"
29-11-2014,11.1086,93.6105,128.58,4.6,138,usb000t17l,"112 km ESE of Port Blair, India"
28-11-2014,12.5135,92.7957,43.76,5.3,24,usb000t0sq,"90 km N of Bamboo Flat, India"
23-11-2014,23.8065,93.7677,65.96,4.5,164,usc000t424,"59 km S of Chur?ch?ndpur, India"
21-11-2014,34.4008,79.0039,36.66,4.3,95,usb000syre,"133 km E of Leh, India"
21-11-2014,23.5043,93.5255,67.72,4.6,122,usb000syke,"42 km ENE of Khawhai, India"
20-11-2014,23.4809,93.4722,63.57,4.1,138,usb000sye7,"36 km ENE of Khawhai, India"
20-11-2014,23.5081,93.5148,49,5.6,10,usb000sybr,"42 km ENE of Khawhai, India"
18-11-2014,32.9378,76.059,60.82,4.3,115,usc000syhy,"32 km E of Bhadarw?h, India"
16-11-2014,24.0419,93.581,60.62,4.3,156,usc000sxxk,"33 km SSW of Chur?ch?ndpur, India"
13-11-2014,24.8093,95.2728,129.63,4.4,114,usb000t0gn,"122 km SE of Phek, India"
08-11-2014,24.8744,94.866,87.48,4.8,29,usc000svq2,"85 km ENE of Yairipok, India"
02-11-2014,26.7052,94.045,57.37,4.3,56,usc000sx9z,"7 km E of Dergaon, India"
24-10-2014,27.8491,91.8364,10,4.3,63,usb000sq9f,"31 km NNW of Tawang, India"
24-10-2014,23.9814,93.9631,69.37,4.6,40,usb000sq85,"49 km SE of Chur?ch?ndpur, India"
17-10-2014,27.1694,97.0744,10,4.7,84,usb000snbu,"109 km NNE of Sarupathar, India"
12-10-2014,12.8728,93.8655,136.26,4.9,19,usb000sl7f,"180 km NE of Bamboo Flat, India"
11-10-2014,34.3887,79.2005,35,4.5,115,usb000sl0g,"150 km E of Leh, India"
10-10-2014,34.3271,79.1521,45.27,4,124,usb000sps1,"145 km E of Leh, India"
09-10-2014,14.0353,93.0968,32.52,4.4,102,usb000spfj,"261 km N of Bamboo Flat, India"
08-10-2014,10.8841,92.7316,49.34,4,217,usb000sngr,"86 km S of Port Blair, India"
06-10-2014,14.2611,93.1258,35.18,4.6,75,usb000snd2,"286 km N of Bamboo Flat, India"
03-10-2014,10.5141,92.0977,30.65,4.3,196,usb000smdp,"145 km SSW of Port Blair, India"
26-09-2014,12.5193,95.2254,20.22,5.5,18,usb000sg5e,"285 km ENE of Port Blair, India"
24-09-2014,14.0956,93.1949,40.58,4.3,93,usb000sff0,"270 km N of Bamboo Flat, India"
22-09-2014,34.2939,73.9193,26.73,4.7,94,usb000sf2b,"26 km NNW of Uri, India"
21-09-2014,29.8636,95.3383,24.81,4,115,usb000shr0,"175 km NNE of Shi Yomi, India"
21-09-2014,29.8495,95.2495,26.68,4.1,114,usb000shqs,"169 km NNE of Shi Yomi, India"
15-09-2014,24.5258,94.7457,90.15,4.3,147,usb000sfxh,"69 km E of W?ngjing, India"
13-09-2014,27.737,92.9356,51.18,4.1,59,usb000sfhk,"72 km NE of Bomdila, India"
12-09-2014,8.5661,92.5561,39.08,5,92,usb000sbrr,"Nicobar Islands, India region"
12-09-2014,25.6524,89.9947,15,4.1,132,usb000sf6i,"18 km NE of Mank?char, India"
09-09-2014,10.6033,91.7456,27.11,4,87,usb000se03,"160 km SW of Port Blair, India"
09-09-2014,22.1989,93.244,10,5.4,24,usb000samy,"42 km SE of Saiha, India"
08-09-2014,14.2877,92.8678,27.77,4.6,66,usb000sabl,"286 km N of Bamboo Flat, India"
26-08-2014,8.2661,91.8534,29.61,4.6,170,usb000s9rx,"Nicobar Islands, India region"
25-08-2014,14.3762,93.1925,37.18,4.6,94,usb000s9q5,"Andaman Islands, India region"
24-08-2014,30.0384,79.9591,10,4.4,68,usb000s5ta,"28 km NE of B?geshwar, India"
23-08-2014,8.4186,93.4851,88.46,4.7,39,usb000s5qq,"Nicobar Islands, India region"
21-08-2014,32.3289,76.4266,10,4.9,45,usb000s4v3,"15 km NE of Dharamsala, India"
20-08-2014,27.5614,92.5625,38.3,4.1,110,usc000s8xh,"Arunachal Pradesh, India"
17-08-2014,23.6717,91.4071,38,4.1,111,usc000s7yq,"7 km NE of Barjala, India"
16-08-2014,24.593,94.5693,91.24,5,32,usb000s3dx,"51 km E of W?ngjing, India"
12-08-2014,9.2284,93.5937,105.45,4.9,38,usb000s28b,"285 km SSE of Port Blair, India"
09-08-2014,10.5702,91.7169,29.52,4.4,60,usb000s4ws,"165 km SW of Port Blair, India"
09-08-2014,12.5912,95.3368,21.33,4.3,101,usb000s4wq,"299 km ENE of Port Blair, India"
02-08-2014,11.8708,93.6433,129.36,4.7,40,usb000rzhf,"100 km ENE of Port Blair, India"
02-08-2014,12.5741,95.5532,21.24,4,122,usb000s2pq,"Andaman Islands, India region"
01-08-2014,11.9976,95.1248,10,4.6,86,usb000s2pb,"261 km E of Port Blair, India"
01-08-2014,12.4019,95.5705,10,4.6,111,usb000s2pc,"Andaman Islands, India region"
01-08-2014,24.3849,94.7039,85.67,4.7,57,usb000s2p9,"68 km ESE of W?ngjing, India"
01-08-2014,12.0898,95.6271,25.63,4.1,174,usb000s2pg,"Andaman Islands, India region"
31-07-2014,12.3436,95.0439,26.23,5.1,79,usb000s24x,"261 km ENE of Port Blair, India"
31-07-2014,12.4743,95.2033,10,4.9,42,usb000ryxu,"282 km ENE of Port Blair, India"
31-07-2014,12.4404,95.3165,10,4.6,110,usb000s24c,"292 km ENE of Port Blair, India"
31-07-2014,12.4337,95.2033,10,5.8,61,usb000ryuh,"280 km ENE of Port Blair, India"
29-07-2014,14.3603,93.0904,12,5.3,28,usb000ry7u,"297 km N of Bamboo Flat, India"
25-07-2014,33.1264,76.3749,17.03,4,148,usb000rx2e,"60 km ESE of Kishtw?r, India"
22-07-2014,26.2364,89.5355,14.91,4,146,usb000rwbx,"13 km SE of Koch Bih?r, India"
06-07-2014,30.3227,80.3415,43.73,4.1,146,usc000rqyt,"55 km NNW of Dh?rchula, India"
03-07-2014,30.2451,80.3384,35,4,167,usb000rvy7,western Xizang-India border region
01-07-2014,25.0114,94.1629,69.7,4.3,118,usb000rvv3,"31 km NE of Imph?l, India"
28-06-2014,11.6352,93.4306,37.53,4.4,124,usb000rvmt,"74 km E of Port Blair, India"
26-06-2014,8.9101,93.7767,43.21,4.2,143,usc000rrp6,"Nicobar Islands, India region"
18-06-2014,24.7211,95.1007,101.17,4.3,86,usc000rh4v,"105 km E of W?ngjing, India"
17-06-2014,32.3316,76.4467,33.51,4.2,146,usc000rgty,"17 km NE of Dharamsala, India"
16-06-2014,10.3833,93.925,73.8,4.4,136,usc000rmsq,"191 km SE of Port Blair, India"
14-06-2014,26.8748,92.5167,10,4.3,91,usc000rfff,"15 km WNW of Rang?p?ra, India"
13-06-2014,33.292,75.5807,42.74,5,91,usc000rf2p,"16 km N of Doda, India"
10-06-2014,10.9021,91.8209,27.97,4,197,usc000rlqs,"131 km SW of Port Blair, India"
09-06-2014,24.1878,91.5293,31.79,4.1,127,usc000rn31,"13 km NNW of Khowai, India"
30-05-2014,26.5567,90.227,10,4,146,usc000rgqv,"17 km NNW of Kokrajhar, India"
29-05-2014,24.2536,94.4977,85.55,4.6,75,usc000r8fh,"57 km SE of W?ngjing, India"
28-05-2014,25.2405,95.1224,97,4.4,90,usb000r69q,"78 km SE of Phek, India"
21-05-2014,18.2012,88.0376,47.23,6,38,usb000qy82,"276 km SE of Kon?rka, India"
18-05-2014,26.4109,92.9493,52.02,4.2,86,usb000qtv9,"28 km SSE of Tezpur, India"
12-05-2014,12.1894,95.2604,28.78,4.5,172,usc000r92m,"279 km ENE of Port Blair, India"
09-05-2014,13.4908,93.505,51.61,4.3,83,usb000r6k6,"215 km NNE of Bamboo Flat, India"
01-05-2014,13.6122,92.937,28.8,4.1,79,usb000q65l,"212 km N of Bamboo Flat, India"
19-04-2014,34.1021,76.2379,34,4.1,133,usb000pr2b,"51 km SSE of Kargil, India"
14-04-2014,11.0186,93.4677,148.61,4.2,179,usb000qq46,"106 km SE of Port Blair, India"
11-04-2014,12.2036,93.1363,68.97,4.8,90,usc000pfib,"72 km NE of Bamboo Flat, India"
06-04-2014,25.461,93.8616,52.33,4.4,60,usc000p7dd,"34 km SW of Koh?ma, India"
04-04-2014,23.0504,93.1676,41.45,4.2,102,usc000p4ip,"13 km SE of North Vanlaiphai, India"
01-04-2014,26.2313,92.9947,41.23,4.4,78,usc000nz4i,"28 km NNE of Hoj?i, India"
31-03-2014,12.6077,95.2356,10,4.1,155,usb000pmi8,"290 km ENE of Port Blair, India"
28-03-2014,26.4089,95.8483,97.33,4.1,114,usc000nu6m,"72 km SSE of Khonsa, India"
26-03-2014,25.9277,96.7983,50.45,4.1,121,usc000p5a5,"30 km S of Sarupathar, India"
26-03-2014,13.8067,92.8859,32.1,4.6,124,usc000p59t,"233 km N of Bamboo Flat, India"
21-03-2014,24.1764,94.2542,60.59,4,159,usc000njr9,"45 km SE of Kakching, India"
19-03-2014,13.9102,94.0153,34.2,4.4,194,usc000nujm,"282 km NNE of Bamboo Flat, India"
18-03-2014,12.8824,95.5253,35,4.2,107,usc000nswq,"Andaman Islands, India region"
15-03-2014,23.8952,93.8661,63.44,4.3,115,usc000nnyl,"52 km SSE of Chur?ch?ndpur, India"
11-03-2014,13.6975,92.9178,35,4.8,56,usc000n7lq,"222 km N of Bamboo Flat, India"
09-03-2014,12.4854,93.2534,68.68,4.1,98,usc000nnrt,"104 km NE of Bamboo Flat, India"
01-03-2014,11.0427,91.8594,29.74,4.6,232,usc000n8xu,"118 km SW of Bamboo Flat, India"
28-02-2014,23.7432,91.3541,37.8,3.9,140,usb000mywm,"10 km S of R?n?r B?z?r, India"
26-02-2014,24.4736,93.7131,59.51,4.4,94,usc000mypg,"7 km WSW of Moir?ng, India"
23-02-2014,27.013,92.5521,53.66,4.4,67,usc000mx12,"22 km NNW of Rang?p?ra, India"
21-02-2014,30.0104,76.1747,16.02,4.6,146,usb000n1g8,"18 km ESE of Dirba, India"
19-02-2014,13.8225,92.8729,26.97,4.4,89,usb000n0s2,"235 km N of Bamboo Flat, India"
16-02-2014,9.9019,93.8018,120.55,4,91,usb000mycj,"226 km SSE of Port Blair, India"
13-02-2014,11.4883,93.5434,139.49,4.2,150,usb000my2k,"89 km ESE of Port Blair, India"
08-02-2014,8.7287,92.067,30.02,4,206,usc000mvj2,"Nicobar Islands, India region"
07-02-2014,11.8466,94.8755,61.21,4.5,109,usc000mjuy,"232 km E of Port Blair, India"
07-02-2014,11.9395,95.1092,36.09,4.1,130,usc000mvfg,"259 km E of Port Blair, India"
06-02-2014,27.4652,96.9988,47.88,4.5,75,usc000mj84,"80 km SSE of Hayuliang, India"
02-02-2014,12.2849,95.0592,34.18,5.2,45,usc000mftb,"261 km ENE of Port Blair, India"
27-01-2014,14.2125,93.228,39.11,4.3,118,usc000mnww,"283 km NNE of Bamboo Flat, India"
22-01-2014,34.2849,79.7826,43.74,4.2,135,usb000m63t,"203 km E of Leh, India"
20-01-2014,22.1231,92.7127,32.08,4.1,124,usc000mi0d,"49 km SW of Saiha, India"
14-01-2014,8.8629,93.6522,10,4.4,120,usc000mef2,"Nicobar Islands, India region"
10-01-2014,28.2474,93.3721,15.05,4.1,65,usb000m7f8,"85 km NNW of Ziro, India"
30-12-2013,24.1788,93.1207,38.13,4.2,113,usb000m2pi,"27 km NE of Darlawn, India"
29-12-2013,11.7702,95.5246,21.93,4.1,135,usc000m09m,"Andaman Islands, India region"
29-12-2013,12.2956,95.1078,23.44,4.4,88,usc000m09n,"266 km ENE of Port Blair, India"
25-12-2013,10.9511,91.8813,28,4.3,176,usc000ly96,"123 km SW of Port Blair, India"
20-12-2013,14.3321,93.0763,41.49,4.9,49,usc000lnmu,"293 km N of Bamboo Flat, India"
09-12-2013,9.6129,92.9987,34.98,4.9,70,usb000ldyr,"228 km S of Port Blair, India"
07-12-2013,11.4417,93.7452,154.3,4.6,53,usb000ld6f,"111 km ESE of Port Blair, India"
06-12-2013,32.8918,78.6622,41.12,4.3,99,usb000lcjj,"156 km ENE of Man?li, India"
04-12-2013,26.5885,89.5628,13.6,4.7,73,usb000lb7b,"12 km NNE of Al?pur Du?r, India"
04-12-2013,13.8291,92.9508,32.44,4.7,81,usb000lb11,"236 km N of Bamboo Flat, India"
29-11-2013,28.8721,95.8701,35.15,5,40,usb000l7uv,"103 km NNE of P?sigh?t, India"
27-11-2013,26.2586,96.153,89.8,4.5,95,usb000la0x,"65 km W of Sarupathar, India"
20-11-2013,12.3975,95.1481,10.26,5.5,32,usb000l2rk,"273 km ENE of Port Blair, India"
12-11-2013,24.4844,94.6661,88.79,4.4,35,usb000kwcc,"62 km E of W?ngjing, India"
10-11-2013,11.0579,91.893,31.1,4.4,71,usb000kz2g,"114 km SW of Bamboo Flat, India"
06-11-2013,31.726,76.1301,41.11,4.4,120,usb000ktgz,"9 km NE of Gagret, India"
06-11-2013,14.1439,93.0686,35,4.4,66,usb000ktdx,"273 km N of Bamboo Flat, India"
06-11-2013,26.3701,93.5345,46.84,4.8,57,usb000kylc,"30 km SSW of Bok?kh?t, India"
06-11-2013,26.4118,93.6451,34.32,5.4,25,usb000ktbm,"24 km SSW of Num?ligarh, India"
04-11-2013,14.2853,93.1914,41.67,4.8,39,usb000ksbm,"290 km N of Bamboo Flat, India"
03-11-2013,10.5493,92.8679,54.51,4.8,46,usb000kry8,"124 km S of Port Blair, India"
28-10-2013,9.8456,92.7587,45.27,4.4,96,usc000kpl5,"201 km S of Port Blair, India"
28-10-2013,8.5861,93.4763,36.19,4.5,98,usc000kpkb,"Nicobar Islands, India region"
28-10-2013,25.2388,95.5348,44.81,4,166,usb000ky9i,"114 km ESE of Phek, India"
26-10-2013,14.3674,93.0966,10,4.2,56,usb000kxat,"297 km N of Bamboo Flat, India"
26-10-2013,33.1049,75.9359,41.6,4.5,101,usc000knei,"24 km NE of Bhadarw?h, India"
24-10-2013,14.3021,92.9677,30.17,4.2,112,usb000kx8x,"289 km N of Bamboo Flat, India"
24-10-2013,14.2917,93.0654,23,5.4,19,usc000kmdj,"289 km N of Bamboo Flat, India"
17-10-2013,14.0582,93.0065,31.88,4.2,77,usc000kpbk,"262 km N of Bamboo Flat, India"
15-10-2013,10.6106,91.4722,10,4.6,124,usb000kiwf,"181 km SW of Bamboo Flat, India"
13-10-2013,10.7355,91.7454,10.03,4.1,211,usb000kiuq,"150 km SW of Port Blair, India"
09-10-2013,10.2984,92.2811,9.84,4.3,88,usb000k9ep,"159 km SSW of Port Blair, India"
08-10-2013,9.7794,93.8132,35,4.6,71,usb000kdg7,"239 km SSE of Port Blair, India"
07-10-2013,26.2602,92.9225,7.87,4.2,64,usb000kdfs,"29 km NNE of Hoj?i, India"
06-10-2013,12.9734,92.981,35.19,4.5,93,usb000k7lw,"143 km NNE of Bamboo Flat, India"
03-10-2013,27.2898,88.4022,9.87,5.2,37,usb000k57j,"11 km WNW of Singtam, India"
28-09-2013,24.8368,94.7407,91.29,4.2,108,usb000k1re,"72 km ENE of Yairipok, India"
26-09-2013,23.8621,93.2795,55.92,4.6,162,usb000k60p,"39 km ESE of Darlawn, India"
18-09-2013,13.0868,93.2103,53.16,4.4,77,usb000jyfq,"162 km NNE of Bamboo Flat, India"
11-09-2013,10.4984,92.3039,27.68,4.5,94,usc000jrh5,"137 km SSW of Port Blair, India"
09-09-2013,27.1438,92.3593,10,4.5,53,usb000jm0y,"14 km SSW of Bomdila, India"
07-09-2013,25.3564,95.0718,81.93,4.5,73,usb000jkq0,"66 km ESE of Phek, India"
05-09-2013,33.2221,75.404,10.24,4.5,116,usb000jirl,"14 km NE of Batoti, India"
05-09-2013,9.3496,93.852,46.16,4.2,144,usb000ji46,"283 km SSE of Port Blair, India"
04-09-2013,8.5865,93.7843,66.29,4.3,127,usc000jqxv,"Nicobar Islands, India region"
03-09-2013,33.2574,75.8656,10,4.2,152,usb000jfkv,"11 km SE of Kishtw?r, India"
31-08-2013,28.7788,94.4454,29.91,4.5,72,usb000jehx,"28 km NNE of Shi Yomi, India"
29-08-2013,31.4785,76.2727,38.33,4.4,146,usb000jd2p,"1 km NNE of Una, India"
21-08-2013,24.5651,94.7308,95.01,4.2,117,usb000jc6e,"67 km E of W?ngjing, India"
21-08-2013,26.6379,92.5235,53.17,4.2,98,usb000j81c,"8 km SSE of Dhekiajuli, India"
21-08-2013,26.6306,92.5269,54.4,4.2,87,usb000j80x,"9 km SSE of Dhekiajuli, India"
18-08-2013,33.2183,75.8728,44.81,4.8,45,usb000j66f,"14 km SE of Kishtw?r, India"
18-08-2013,11.1044,95.1931,10.2,4.2,177,usb000jabt,"274 km ESE of Port Blair, India"
17-08-2013,11.183,93.3084,62.42,4.6,105,usb000j5jv,"81 km SE of Port Blair, India"
15-08-2013,11.0299,95.039,22.65,4.6,56,usb000j3xu,"259 km ESE of Port Blair, India"
13-08-2013,25.5549,96.2594,57.67,4.3,111,usb000j2ka,"90 km SW of Sarupathar, India"
06-08-2013,23.3104,88.4902,35.88,4.5,112,usb000j2w5,"9 km NE of Sh?ntipur, India"
05-08-2013,33.3339,75.9342,50.45,4.1,148,usb000j2v5,"15 km E of Kishtw?r, India"
05-08-2013,33.4569,76.0182,46.77,4.3,145,usb000ivha,"28 km NE of Kishtw?r, India"
02-08-2013,33.2967,75.9504,42.43,5.2,44,usb000iug2,"17 km E of Kishtw?r, India"
02-08-2013,33.2663,75.9377,14.12,5,43,usb000itvz,"16 km ESE of Kishtw?r, India"
29-07-2013,23.2863,70.4026,20,4,126,usb000iztl,"6 km ESE of Bhach?u, India"
29-07-2013,14.038,92.892,29.1,4.5,68,usc000ircx,"259 km N of Bamboo Flat, India"
24-07-2013,12.978,93.235,34.5,4.7,148,usb000ilwn,"152 km NNE of Bamboo Flat, India"
13-07-2013,32.383,76.535,25.5,4.4,93,usb000idsv,"27 km NE of Dharamsala, India"
12-07-2013,26.267,90.7,48.2,4.1,166,usp000k1xk,"6 km SSE of Abhay?puri, India"
11-07-2013,10.913,91.681,30.7,4.2,104,usp000k1x3,"142 km SW of Bamboo Flat, India"
11-07-2013,29.094,95.935,26.4,4.2,138,usp000k1wu,"127 km NNW of Hayuliang, India"
09-07-2013,32.85,78.327,36.9,4,134.5,usp000k1v5,"125 km ENE of Kyelang, India"
09-07-2013,32.765,78.197,49.9,5,41,usb000i9y4,"111 km ENE of Man?li, India"
08-07-2013,23.84,91.359,10.1,4.1,100,usp000k1tj,"0 km NW of R?n?r B?z?r, India"
06-07-2013,25.937,93.412,48.9,4.1,113,usp000k1s8,"10 km N of Diphu, India"
28-06-2013,10.623,93.507,109.7,4.8,27,usb000i2kc,"142 km SE of Port Blair, India"
26-06-2013,9.379,91.246,30.5,5.3,46,usc000i0ki,"Nicobar Islands, India region"
06-06-2013,10.549,91.699,24.2,4.6,57,usc000hh4l,"168 km SW of Port Blair, India"
05-06-2013,32.907,76.286,43.3,4,107,usc000hgjk,"41 km NNE of Chamba, India"
04-06-2013,32.672,76.601,41.1,4.9,45,usb000hd78,"41 km WNW of Kyelang, India"
01-06-2013,22.02,88.572,10,4.1,102,usb000hbd2,"22 km NE of Kultali, India"
15-05-2013,8.385,92.298,43.9,4,136.2,usp000k0q5,"Nicobar Islands, India region"
14-05-2013,33.087,75.709,48,4.7,89,us2013qec4,"11 km N of Bhadarw?h, India"
14-05-2013,33.101,75.727,61.7,4.7,106,usc000gwrb,"13 km N of Bhadarw?h, India"
14-05-2013,33.121,75.735,35.7,4.3,133,usc000gwr4,"15 km N of Bhadarw?h, India"
14-05-2013,13.898,93.068,30.7,4.1,72,us2013qecn,"246 km N of Bamboo Flat, India"
07-05-2013,13.817,92.914,30.1,4.3,123.9,us2013pxdb,"235 km N of Bamboo Flat, India"
06-05-2013,13.151,92.244,32.6,4.4,165.1,usc000gpk4,"168 km NNW of Bamboo Flat, India"
03-05-2013,12.887,93.333,62.7,4.5,58.3,usc000gmi9,"147 km NNE of Bamboo Flat, India"
02-05-2013,33.121,75.827,15.8,4.3,205,usp000k0ht,"18 km NNE of Bhadarw?h, India"
